Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Street Lights - All/Out,12-00755905,12-Apr-12,18-Apr-12,2724 W POPE JOHN PAUL II DR ,Relamped,1158823.304,1876033.157,60632,12,9,58
Street Lights - All/Out,12-00755917,12-Apr-12,17-Apr-12,12849 S LOWE AVE ,Reset Breaker,1174329.191,1819561.286,60628,9,5,53
Street Lights - All/Out,12-00755930,12-Apr-12,18-Apr-12,6600 S MOZART ST ,Grounded Circuit,1158514.599,1860748.632,60629,15,8,66
Street Lights - All/Out,12-00755937,12-Apr-12,17-Apr-12,8100 S RACINE AVE ,Reset Breaker,1169730.187,1851078.528,60620,21,6,71
Street Lights - All/Out,12-00756333,13-Apr-12,13-Apr-12,2500 W 16TH ST ,Remade Splices,1159967.091,1891992.534,60608,28,10,29
Street Lights - All/Out,12-00757334,13-Apr-12,13-Apr-12,1131 S COLUMBUS DR ,Grounded Circuit,1178412.231,1895582.658,60605,2,1,32
Street Lights - All/Out,12-00757739,13-Apr-12,13-Apr-12,300 E JACKSON DR ,Grounded Circuit,1178328.15,1899059.817,60604,42,1,32
Street Lights - All/Out,12-00757799,13-Apr-12,16-Apr-12,3222 N PAGE AVE ,Found Open in Temp - Repaired,1121863.86,1920439.44,60634,36,16,17
Street Lights - All/Out,12-00758625,13-Apr-12,17-Apr-12,632 W 127TH ST ,Grounded Circuit,1174295.064,1820662.315,60628,9,5,53
Street Lights - All/Out,12-00758845,13-Apr-12,18-Apr-12,2800 W GRAND AVE ,Remade Com Ed Connection,1157589.3,1904728.08,60612,26,13,23
Street Lights - All/Out,12-00758852,13-Apr-12,16-Apr-12,6300 N KEYSTONE AVE ,Reset Breaker,1148226.034,1941468.473,60646,39,17,12
Street Lights - All/Out,12-00759594,13-Apr-12,14-Apr-12,200 W VAN BUREN ST ,Grounded Circuit,1174787.782,1898490.591,60607,2,1,32
Street Lights - All/Out,12-00761611,13-Apr-12,19-Apr-12,7700 S HOMAN AVE ,Grounded Circuit,1155039.932,1853331.469,60652,18,8,70
Street Lights - All/Out,12-00761621,13-Apr-12,18-Apr-12,7000 N HAMILTON AVE ,Grounded Circuit,1160732.045,1946492.055,60645,50,24,2
Street Lights - All/Out,12-00761643,13-Apr-12,18-Apr-12,6543 S WASHTENAW AVE ,Found Low Voltage - Repaired,1159502.348,1861138.224,60629,15,8,66
Street Lights - All/Out,12-00761652,13-Apr-12,18-Apr-12,2247 N SPAULDING AVE ,Found Open in Temp - Repaired,1153781.097,1914742.569,60647,26,14,22
Street Lights - All/Out,12-00761668,13-Apr-12,16-Apr-12,2301 W MORSE AVE ,Remade Splices,1159622.202,1945875.198,60645,50,24,2
Street Lights - All/Out,12-00761740,13-Apr-12,19-Apr-12,2200 S ALBANY AVE ,Relamped,1156031.036,1889216.427,60623,24,10,30
Street Lights - All/Out,12-00761792,13-Apr-12,19-Apr-12,2800 W OGDEN AVE ,Found Open Cables - Repaired,1157928.137,1892698.939,60623,24,10,29
Street Lights - All/Out,12-00761794,13-Apr-12,18-Apr-12,2800 W ROOSEVELT RD ,Grounded Circuit,1157872.509,1894591.101,60612,28,11,29
Street Lights - All/Out,12-00761835,13-Apr-12,18-Apr-12,8000 S KINGSTON AVE ,Remade Splices,1194574.864,1852383.134,60617,7,4,46
Street Lights - All/Out,12-00763125,14-Apr-12,19-Apr-12,2400 S RIDGEWAY AVE ,Found Open in Temp - Repaired,1151752.264,1887799.921,60623,22,10,30
Street Lights - All/Out,12-00763130,14-Apr-12,18-Apr-12,2443 W 46TH ST ,Restrung Aerial,1160823.744,1874106.34,60632,12,9,58
Street Lights - All/Out,12-00763132,14-Apr-12,18-Apr-12,2100 W LUNT AVE ,Replaced Fixture,1160732.045,1946492.055,60645,50,24,2
Street Lights - All/Out,12-00763143,14-Apr-12,18-Apr-12,10100 S RHODES AVE ,Found Open Cables - Repaired,1181690.438,1838114.913,60628,9,5,49
Street Lights - All/Out,12-00763146,14-Apr-12,18-Apr-12,4200 W CONGRESS PKWY ,Replaced Fuse,1148472.166,1897361.616,60624,24,11,26
Street Lights - All/Out,12-00763152,14-Apr-12,18-Apr-12,2700 W PRATT BLVD ,Grounded Circuit,1157096.294,1945014.974,60645,50,24,2
Street Lights - All/Out,12-00763155,14-Apr-12,17-Apr-12,12800 S MUSKEGON AVE ,Replaced Fuse,1197084.864,1820692.077,60633,10,4,55
Street Lights - All/Out,12-00763190,14-Apr-12,17-Apr-12,10000 S MICHIGAN AVE ,Replaced Remote,1178975.406,1838699.371,60628,9,5,49
Street Lights - All/Out,12-00763194,14-Apr-12,18-Apr-12,4000 N ALBANY AVE ,Found Open Cables - Repaired,1155006.298,1926429.363,60618,33,17,16
Street Lights - All/Out,12-00763326,14-Apr-12,18-Apr-12,5499 S HARDING AVE ,Grounded Circuit,1150980.2,1867833.774,60632,23,8,62
Street Lights - All/Out,12-00763353,15-Apr-12,18-Apr-12,4000 S WESTERN AVE ,Replaced Remote,1161031.871,1878066.45,60609,12,9,58
Street Lights - All/Out,12-00763406,15-Apr-12,17-Apr-12,9105 S LAFLIN ST ,Grounded Circuit,1167933.39,1844359.06,60620,21,22,73
Street Lights - All/Out,12-00763453,15-Apr-12,20-Apr-12,1700 W WABANSIA AVE ,Grounded Circuit,1164750.064,1911374.475,60622,32,14,24
Street Lights - All/Out,12-00764691,15-Apr-12,17-Apr-12,12308 S EMERALD AVE ,Grounded Circuit,1173550.974,1823248.527,60628,34,5,53
Street Lights - All/Out,12-00764708,15-Apr-12,18-Apr-12,4842 W CATALPA AVE ,Found Open Cables - Repaired,1143024.1,1935848.445,60630,45,16,12
Street Lights - All/Out,12-00764713,15-Apr-12,18-Apr-12,9100 S ADA ST ,Found Open in Temp - Repaired,1168925.966,1844417.465,60620,21,22,73
Street Lights - All/Out,12-00764714,15-Apr-12,18-Apr-12,1800 W 19TH ST ,Reset Breaker,1164673.706,1890776.881,60608,25,12,31
Street Lights - All/Out,12-00764715,15-Apr-12,19-Apr-12,2500 W FLOURNOY ST ,Service Street Light Controller,1159834.897,1896954.55,60612,2,11,28
Street Lights - All/Out,12-00764754,15-Apr-12,18-Apr-12,1647 W PIERCE AVE ,Found Open Cables - Repaired,1165126.01,1910440.41,60622,1,14,24
Street Lights - All/Out,12-00764760,15-Apr-12,19-Apr-12,3425 W 38TH PL ,Replaced Fuse,1154162.795,1878860.185,60632,12,9,58
Street Lights - All/Out,12-00764768,15-Apr-12,25-Apr-12,3000 W FOSTER AVE ,Restrung Aerial,1155431.727,1934393.524,60625,40,20,4
Street Lights - All/Out,12-00764792,15-Apr-12,18-Apr-12,4215 S FAIRFIELD AVE ,Grounded Circuit,1158730.4,1876595.26,60632,12,9,58
Street Lights - All/Out,12-00764793,15-Apr-12,17-Apr-12,5900 S MONITOR AVE ,Reset Breaker,1138398.383,1864851.036,60638,13,8,64
Street Lights - All/Out,12-00764804,15-Apr-12,16-Apr-12,3300 N CICERO AVE ,Replaced Remote,1143793.824,1921508.785,60641,38,16,15
Street Lights - All/Out,12-00764833,15-Apr-12,18-Apr-12,5800 N CALIFORNIA AVE ,Grounded Circuit,1156630.526,1938402.43,60659,40,20,2
Street Lights - All/Out,12-00764843,15-Apr-12,25-Apr-12,10350 S PRAIRIE AVE ,Found Low Voltage - Repaired,1179732.743,1836728.88,60628,9,5,49
Street Lights - All/Out,12-00764893,15-Apr-12,18-Apr-12,7235 S AVERS AVE ,Remade Splices,1151953.225,1856352.877,60629,13,8,65
Street Lights - All/Out,12-00764932,15-Apr-12,17-Apr-12,10500 S WESTERN AVE ,Reset Breaker,1162248.411,1834941.268,60643,19,22,72
Street Lights - All/Out,12-00764933,15-Apr-12,19-Apr-12,7845 S ASHLAND AVE ,Reset Breaker,1167037.459,1852693.878,60620,17,6,71
Street Lights - All/Out,12-00764934,15-Apr-12,16-Apr-12,3754 N PAGE AVE ,Grounded Circuit,1121732.913,1923974.583,60634,36,16,17
Street Lights - All/Out,12-00764961,16-Apr-12,19-Apr-12,2312 N CLIFTON AVE ,Replaced Fixture,1168253.027,1915517.212,60614,32,18,7
Street Lights - All/Out,12-00764968,16-Apr-12,18-Apr-12,525 W MONROE ST ,Remade Com Ed Connection,1172892.521,1899833.198,60661,2,1,28
Street Lights - All/Out,12-00764977,16-Apr-12,18-Apr-12,2300 N MONITOR AVE ,Grounded Circuit,1137012.789,1914689.942,60639,30,25,19
Street Lights - All/Out,12-00764979,16-Apr-12,17-Apr-12,7900 S EXCHANGE AVE ,Replaced Fixture,1197204.65,1853152.883,60617,7,4,46
Street Lights - All/Out,12-00765006,16-Apr-12,18-Apr-12,2817 W PERSHING RD ,Found Open in Temp - Repaired,1158224.522,1878656.766,60632,14,9,58
Street Lights - All/Out,12-00765029,16-Apr-12,18-Apr-12,2100 N MEADE AVE ,Service Street Light Controller,1135403.88,1913154.231,60639,29,25,19
Street Lights - All/Out,12-00765036,16-Apr-12,18-Apr-12,4800 S LECLAIRE AVE ,Grounded Circuit,1143169.311,1872326.926,60638,23,8,56
Street Lights - All/Out,12-00765041,16-Apr-12,18-Apr-12,355 W MADISON ST ,Reset Breaker,1173902.27,1900329.382,60606,2,1,32
Street Lights - All/Out,12-00765044,16-Apr-12,18-Apr-12,2214 E 95TH ST ,Replaced Starter,1192672.62,1842407.926,60617,7,4,51
Street Lights - All/Out,12-00765061,16-Apr-12,19-Apr-12,3600 W 86TH PL ,Grounded Circuit,1153853.523,1846975.74,60652,18,8,70
Street Lights - All/Out,12-00765101,16-Apr-12,24-Apr-12,12640 S STATE ST ,Found Open in Temp - Repaired,1178587.144,1820850.326,60628,9,5,53
Street Lights - All/Out,12-00765162,16-Apr-12,18-Apr-12,4710 W RACE AVE ,Replaced Fixture,1144865.36,1903243.45,60644,28,11,25
Street Lights - All/Out,12-00768915,16-Apr-12,19-Apr-12,700 S CAMPBELL AVE ,Service Street Light Controller,1159834.897,1896954.55,60612,2,11,28
Street Lights - All/Out,12-00770482,16-Apr-12,20-Apr-12,9800 S LOWE AVE ,Remade Splices,1173699.674,1839888.463,60628,21,22,73
Street Lights - All/Out,12-00771658,16-Apr-12,19-Apr-12,2430 N AVERS AVE ,Found Open in Temp - Repaired,1150308.352,1915881.947,60647,30,25,22
Street Lights - All/Out,12-00771979,16-Apr-12,17-Apr-12,5810 S NARRAGANSETT AVE ,Found Open Cables - Repaired,1134718.778,1865331.727,60638,23,8,56
Street Lights - All/Out,12-00772274,16-Apr-12,17-Apr-12,2000 W GRAND AVE ,Service Street Light Controller,1162979.663,1903489.812,60612,26,13,24
Street Lights - All/Out,12-00772296,16-Apr-12,19-Apr-12,4524 W WRIGHTWOOD AVE ,Found Open in Temp - Repaired,1145686.059,1917113.249,60639,31,25,20
Street Lights - All/Out,12-00772307,16-Apr-12,24-Apr-12,3400 W DOUGLAS BLVD ,Restrung Aerial,1153923.221,1893249.102,60623,24,10,29
Street Lights - All/Out,12-00772312,16-Apr-12,19-Apr-12,6911 N CALDWELL AVE ,Reset Breaker,1133727.108,1945153.669,60646,41,16,12
Street Lights - All/Out,12-00772317,16-Apr-12,19-Apr-12,1900 N OAK PARK AVE ,Found Open in Temp - Repaired,1130783.278,1911887.651,60707,36,25,25
Street Lights - All/Out,12-00772330,16-Apr-12,18-Apr-12,8016 S ALBANY AVE ,Grounded Circuit,1157105.513,1851297.264,60652,18,8,70
Street Lights - All/Out,12-00772342,16-Apr-12,19-Apr-12,4000 W KAMERLING AVE ,Grounded Circuit,1149470.645,1908693.56,60651,27,25,23
Street Lights - All/Out,12-00772347,16-Apr-12,19-Apr-12,2000 S MAY ST ,Reset Breaker,1169110.102,1890563.813,60608,25,12,31
Street Lights - All/Out,12-00772351,16-Apr-12,19-Apr-12,10600 S AVENUE D  ,Found Open in Temp - Repaired,1204118.83,1835282.473,60617,10,4,52
Street Lights - All/Out,12-00772368,16-Apr-12,19-Apr-12,800 N ST LOUIS AVE ,Found Open in Temp - Repaired,1152902.861,1905112.876,60651,27,11,23
Street Lights - All/Out,12-00772371,16-Apr-12,18-Apr-12,11600 S MICHIGAN AVE ,Replaced Remote,1178924.506,1827720.931,60628,9,5,53
Street Lights - All/Out,12-00772375,16-Apr-12,20-Apr-12,3930 S TALMAN AVE ,Remade Splices,1159374.11,1878365.66,60632,12,9,58
Street Lights - All/Out,12-00772381,16-Apr-12,23-Apr-12,2 S ASHLAND AVE ,Replaced Circuit Breaker,1165757.828,1900097.174,60607,2,12,28
Street Lights - All/Out,12-00772384,16-Apr-12,19-Apr-12,5200 W ALTGELD ST ,Found Open in Temp - Repaired,1141300.275,1916139.67,60639,31,25,19
Street Lights - All/Out,12-00772385,16-Apr-12,18-Apr-12,6600 N CALIFORNIA AVE ,Found Open in Temp - Repaired,1156465.618,1943665.153,60645,50,24,2
Street Lights - All/Out,12-00772422,16-Apr-12,20-Apr-12,6200 S NARRAGANSETT AVE ,Found Open Cables - Repaired,1134808.424,1862726.434,60638,23,8,64
Street Lights - All/Out,12-00772435,16-Apr-12,20-Apr-12,8500 S SUMMIT AVE ,Remade Com Ed Connection,1172456.831,1848489.442,60620,21,6,71
Street Lights - All/Out,12-00772452,16-Apr-12,19-Apr-12,8600 S PHILLIPS AVE ,Replaced Relay,1193991.034,1848429.334,60617,7,4,46
Street Lights - All/Out,12-00772478,16-Apr-12,19-Apr-12,8900 S ESCANABA AVE ,Replaced Fuse,1196934.058,1846512.457,60617,10,4,46
Street Lights - All/Out,12-00772488,16-Apr-12,20-Apr-12,6300 S VERNON AVE ,Restrung Aerial,1180333.618,1863337.303,60637,20,3,42
Street Lights - All/Out,12-00772532,16-Apr-12,18-Apr-12,9300 S SANGAMON ST ,Found Open in Temp - Repaired,1171618.365,1843094.85,60620,21,22,73
Street Lights - All/Out,12-00772556,16-Apr-12,19-Apr-12,6244 N HARLEM AVE ,Found Open in Temp - Repaired,1127373.552,1941068.63,60631,41,16,10
Street Lights - All/Out,12-00772579,16-Apr-12,19-Apr-12,6600 S LOOMIS BLVD ,Found Open in Temp - Repaired,1168130.817,1860985.35,60636,17,7,67
Street Lights - All/Out,12-00772587,16-Apr-12,20-Apr-12,11841 S LONGWOOD DR ,Replaced Fixture,1164078.783,1826083.98,60643,19,22,75
Street Lights - All/Out,12-00772594,16-Apr-12,25-Apr-12,10200 S DR MARTIN LUTHER KING JR DR ,Found Low Voltage - Repaired,1180713.197,1837422.068,60628,9,5,49
Street Lights - All/Out,12-00772612,16-Apr-12,19-Apr-12,1000 N ELSTON AVE ,Reset Breaker,1168470.498,1906834.13,60642,27,13,24
Street Lights - All/Out,12-00772616,16-Apr-12,20-Apr-12,8600 S INDIANA AVE ,Found Open in Temp - Repaired,1179094.217,1848019.772,60619,6,6,44
Street Lights - All/Out,12-00772705,16-Apr-12,19-Apr-12,2600 W 47TH ST ,Found Open Cables - Repaired,1159824.726,1873414.566,60632,12,9,58
Street Lights - All/Out,12-00772737,16-Apr-12,17-Apr-12,6753 S PERRY AVE ,Restrung Aerial,1176560.942,1860204.236,60621,6,7,69
Street Lights - All/Out,12-00772757,16-Apr-12,19-Apr-12,7900 S TROY ST ,Replaced Photo Cell,1156752.35,1851993.3,60652,18,8,70
Street Lights - All/Out,12-00772761,16-Apr-12,19-Apr-12,8100 S WENTWORTH AVE ,Restrung Aerial,1176343.673,1851264.214,60620,21,6,44
Street Lights - All/Out,12-00772784,17-Apr-12,23-Apr-12,1600 W LAKE ST ,Reset Breaker,1165704.112,1901508.185,60612,27,13,28
Street Lights - All/Out,12-00772803,17-Apr-12,19-Apr-12,4200 W 59TH ST ,Grounded Circuit,1149378.744,1865148.987,60629,13,8,62
Street Lights - All/Out,12-00772823,17-Apr-12,19-Apr-12,10600 S AVENUE N  ,Found Open in Temp - Repaired,1201186.438,1835273.852,60617,10,4,52
Street Lights - All/Out,12-00772851,17-Apr-12,22-Apr-12,3501 W DOUGLAS BLVD ,Remade Splices,1153251.787,1893233.633,60623,24,10,29
Street Lights - All/Out,12-00772853,17-Apr-12,19-Apr-12,1918 E 93RD ST ,Found Open in Temp - Repaired,1190663.668,1843685.997,60617,8,4,48
Street Lights - All/Out,12-00772858,17-Apr-12,20-Apr-12,5000 W DIVISION ST ,Found Open Cables - Repaired,1142812.524,1907526.808,60651,37,25,25
Street Lights - All/Out,12-00772867,17-Apr-12,20-Apr-12,9600 S CARPENTER ST ,Found Open in Temp - Repaired,1171013.98,1841030.642,60643,21,22,73
Street Lights - All/Out,12-00772982,17-Apr-12,20-Apr-12,4027 S BRIGHTON PL ,Remade Splices,1159146.959,1877843.889,60632,12,9,58
Street Lights - All/Out,12-00772989,17-Apr-12,19-Apr-12,10300 S STATE ST ,Grounded Circuit,1178068.218,1836681.193,60628,34,5,49
Street Lights - All/Out,12-00773063,17-Apr-12,18-Apr-12,3200 N MILWAUKEE AVE ,Remade Splices,1150054.604,1920999.223,60618,31,17,21
Street Lights - All/Out,12-00773081,17-Apr-12,18-Apr-12,1200 W MADISON ST ,Reset Breaker,1168388.283,1900176.275,60607,27,12,28
Street Lights - All/Out,12-00773295,17-Apr-12,19-Apr-12,7800 S SEELEY AVE ,Found Open in Temp - Repaired,1164049.672,1852922.947,60620,18,6,71
Street Lights - All/Out,12-00774521,17-Apr-12,23-Apr-12,7523 W FOREST PRESERVE AVE ,Grounded Circuit,1125104.251,1924730.428,60634,36,16,17
Street Lights - All/Out,12-00775499,17-Apr-12,18-Apr-12,4200 S INDIANA AVE ,Restrung Aerial,1178296.766,1877206.743,60653,3,2,38
Street Lights - All/Out,12-00775802,17-Apr-12,23-Apr-12,458 E 134TH ST ,Grounded Circuit,1181743.86,1816558.05,60827,9,5,54
Street Lights - All/Out,12-00775808,17-Apr-12,23-Apr-12,1555 N SANDBURG TER ,Replaced Remote,1175027.679,1910809.37,60610,42,18,8
Street Lights - All/Out,12-00777163,17-Apr-12,23-Apr-12,8455 S KEDVALE AVE ,Found Open Cables - Repaired,1150215.027,1848166.283,60652,18,8,70
Street Lights - All/Out,12-00777205,17-Apr-12,18-Apr-12,10433 S HARDING AVE ,Restrung Aerial,1151878.245,1834999.51,60655,19,22,74
Street Lights - All/Out,12-00777674,17-Apr-12,19-Apr-12,11100 S ASHLAND AVE ,Found Open in Temp - Repaired,1167646.999,1831114.243,60643,34,22,75
Street Lights - All/Out,12-00779554,17-Apr-12,18-Apr-12,8000 S KEDZIE AVE ,Service Street Light Controller,1156436.567,1851385.695,60652,18,8,70
Street Lights - All/Out,12-00779559,17-Apr-12,25-Apr-12,1100 N MONITOR AVE ,Reset Breaker,1137157.989,1906735.195,60651,29,15,25
Street Lights - All/Out,12-00779564,17-Apr-12,25-Apr-12,616 N LARAMIE AVE ,Found Open in Temp - Repaired,1141585.583,1903607.83,60644,28,15,25
Street Lights - All/Out,12-00779572,17-Apr-12,20-Apr-12,2617 W 40TH PL ,Remade Splices,1159526.61,1877512.982,60632,12,9,58
Street Lights - All/Out,12-00779598,17-Apr-12,20-Apr-12,814 S ADA ST ,Replaced Fuse,1167603.54,1896387.04,60607,25,12,28
Street Lights - All/Out,12-00779624,17-Apr-12,23-Apr-12,1100 E 83RD ST ,Found Open Cables - Repaired,1185028.001,1850184.174,60619,8,4,45
Street Lights - All/Out,12-00779626,17-Apr-12,25-Apr-12,3200 N SEMINARY AVE ,Found Open Cables - Repaired,1168385.511,1921406.652,60657,44,19,6
Street Lights - All/Out,12-00779628,17-Apr-12,23-Apr-12,7848 W BELMONT AVE ,Restrung Aerial,1123121.49,1920341.425,60634,36,16,17
Street Lights - All/Out,12-00779635,17-Apr-12,24-Apr-12,2100 N MOBILE AVE ,Relamped,1134073.561,1913284.325,60639,29,25,19
Street Lights - All/Out,12-00779643,17-Apr-12,20-Apr-12,7710 S HONORE ST ,Restrung Aerial,1165357.845,1853550.822,60620,18,6,71
Street Lights - All/Out,12-00779651,17-Apr-12,24-Apr-12,6800 W BELDEN AVE ,Remade Splices,1130711.124,1914323.321,60707,36,25,18
Street Lights - All/Out,12-00779680,17-Apr-12,20-Apr-12,1200 N BOSWORTH AVE ,Replaced Relay,1165872.73,1908081.102,60642,1,14,24
Street Lights - All/Out,12-00779689,17-Apr-12,23-Apr-12,3720 W 111TH ST ,Service Street Light Controller,1153521.95,1830735.153,60655,19,22,74
Street Lights - All/Out,12-00779700,17-Apr-12,18-Apr-12,300 W 110TH ST ,Reset Breaker,1176241.096,1831985.511,60628,34,5,49
Street Lights - All/Out,12-00779710,17-Apr-12,19-Apr-12,6067 N RIDGE AVE ,Remade Splices,1163435.59,1940283.517,60660,40,24,77
Street Lights - All/Out,12-00779721,17-Apr-12,18-Apr-12,3900 W CONGRESS PKWY ,Service Street Light Controller,1150471.12,1897410.981,60624,24,11,26
Street Lights - All/Out,12-00779770,17-Apr-12,23-Apr-12,2917 W CHASE AVE ,Remade Splices,1155693.92,1948259.238,60645,50,24,2
Street Lights - All/Out,12-00779785,17-Apr-12,18-Apr-12,4500 S CICERO AVE ,Grounded Circuit,1145114.327,1874370.936,60638,23,8,56
Street Lights - All/Out,12-00779790,17-Apr-12,23-Apr-12,3400 N RACINE AVE ,Reset Breaker,1167685.169,1922720.328,60657,44,19,6
Street Lights - All/Out,12-00779798,17-Apr-12,19-Apr-12,11721 S ASHLAND AVE ,Remade Splices,1167784.38,1826990.03,60643,34,5,53
Street Lights - All/Out,12-00779799,17-Apr-12,18-Apr-12,4800 W PARKER AVE ,Found Open in Temp - Repaired,1143916.633,1917857.3,60639,31,25,19
Street Lights - All/Out,12-00779810,17-Apr-12,18-Apr-12,8315 S CICERO AVE ,Grounded Circuit,1145878.113,1848994.418,60652,18,8,70
Street Lights - All/Out,12-00779814,17-Apr-12,18-Apr-12,10500 S WESTERN AVE ,Reset Breaker,1162248.411,1834941.268,60643,19,22,72
Street Lights - All/Out,12-00779828,17-Apr-12,20-Apr-12,1656 W WABANSIA AVE ,Grounded Circuit,1164962.972,1911379.496,60622,1,14,24
Street Lights - All/Out,12-00779924,17-Apr-12,20-Apr-12,300 S PAULINA ST ,Remade Splices,1165117.564,1898681.629,60612,2,12,28
Street Lights - All/Out,12-00779974,17-Apr-12,25-Apr-12,6800 W GRAND AVE ,Grounded Circuit,1130686.321,1915208.777,60707,36,25,18
Street Lights - All/Out,12-00780008,18-Apr-12,19-Apr-12,600 S KARLOV AVE ,Remade Splices,1149146.19,1897043.145,60624,24,11,26
Street Lights - All/Out,12-00780147,18-Apr-12,23-Apr-12,6140 S KEDZIE AVE ,Found Open Cables - Repaired,1156110.28,1863628.34,60629,15,8,66
Street Lights - All/Out,12-00780256,18-Apr-12,18-Apr-12,10500 S WESTERN AVE ,Replaced Remote,1162248.411,1834941.268,60643,19,22,72
Street Lights - All/Out,12-00780957,18-Apr-12,19-Apr-12,5000 W CATALPA AVE ,Found Open Cables - Repaired,1142308.096,1935832.458,60630,45,16,12
Street Lights - All/Out,12-00780965,18-Apr-12,30-Apr-12,10300 S DR MARTIN LUTHER KING JR DR ,Found Open Cables - Repaired,1180731.513,1836758.2,60628,9,5,49
Street Lights - All/Out,12-00781501,18-Apr-12,23-Apr-12,5309 W WASHINGTON BLVD ,Found Open in Temp - Repaired,1140944.176,1900238.285,60644,28,15,25
Street Lights - All/Out,12-00786068,18-Apr-12,25-Apr-12,2718 N ASHLAND AVE ,Found Open in Temp - Repaired,1165197.016,1918138.403,60614,32,19,7
Street Lights - All/Out,12-00786070,18-Apr-12,24-Apr-12,11327 S YALE AVE ,Grounded Circuit,1176629.93,1829864.093,60628,34,5,49
Street Lights - All/Out,12-00786074,18-Apr-12,24-Apr-12,1723 S RUBLE ST ,Found Open Cables - Repaired,1172082.972,1891777.449,60616,25,12,31
Street Lights - All/Out,12-00786109,18-Apr-12,21-Apr-12,1600 W CERMAK RD ,Remade Com Ed Connection,1166052.333,1889485.941,60608,25,12,31
Street Lights - All/Out,12-00786119,18-Apr-12,23-Apr-12,6900 S VINCENNES AVE ,Remade Com Ed Connection,1177029.7,1858975.35,60621,6,7,69
Street Lights - All/Out,12-00786124,18-Apr-12,23-Apr-12,2000 W 35TH ST ,Grounded Circuit,1163591.796,1881471.263,60609,11,9,59
Street Lights - All/Out,12-00786185,18-Apr-12,19-Apr-12,2978 S WABASH AVE ,Grounded Circuit,1177210.378,1885123.764,60616,2,1,35
Street Lights - All/Out,12-00786187,18-Apr-12,21-Apr-12,1500 W MADISON ST ,Grounded Circuit,1166407.077,1900114.26,60607,27,12,28
