Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Alley Light Out,12-00741259,10-Apr-12,18-Apr-12,200 E 35TH ST ,Relamped,1178175.023,1881831.301,60616,3,2,35
Alley Light Out,12-00742485,10-Apr-12,25-Apr-12,8643 S CREGIER AVE ,Replaced Fuseholder,1189694.672,1847924.43,60617,8,4,45
Alley Light Out,12-00743670,10-Apr-12,19-Apr-12,3700 W 83RD PL ,Straighten & Secure Electrical Equipment,1153178.777,1848958.915,60652,18,8,70
Alley Light Out,12-00743826,10-Apr-12,2-May-12,6154 S DAMEN AVE ,Replaced Fuse,1164083.269,1863837.212,60636,15,7,67
Alley Light Out,12-00743839,10-Apr-12,15-May-12,11145 S EGGLESTON AVE ,Relamped,1175277.19,1830997.766,60628,34,22,49
Alley Light Out,12-00743861,10-Apr-12,16-Apr-12,1615 N MOBILE AVE ,Remade Com Ed Connection,1133951.252,1910071.235,60639,29,25,25
Alley Light Out,12-00744052,10-Apr-12,10-Apr-12,502 W 32ND ST ,Remade Com Ed Connection,1173460.274,1883709.387,60616,11,9,60
Alley Light Out,12-00744072,10-Apr-12,10-Apr-12,3134 N MAJOR AVE ,Replaced Photo Cell,1137824.466,1920264.18,60634,30,25,19
Alley Light Out,12-00744115,10-Apr-12,10-May-12,10559 S ALBANY AVE ,Replaced Fixture,1157521.497,1834443.021,60655,19,22,74
Alley Light Out,12-00744185,11-Apr-12,27-Apr-12,11055 S AVENUE L  ,Relamped,1201875.839,1832263.09,60617,10,4,52
Alley Light Out,12-00744202,11-Apr-12,9-May-12,7228 S MILLARD AVE ,Remade Com Ed Connection,1153287.196,1856423.884,60629,13,8,65
Alley Light Out,12-00744320,11-Apr-12,26-Apr-12,7261 W MYRTLE AVE ,Replaced Powerdoor,1126783.394,1940674.811,60631,41,16,10
Alley Light Out,12-00746100,11-Apr-12,24-Apr-12,3306 W 64TH ST ,Replaced Fixture,1155456.12,1861991.005,60629,15,8,66
Alley Light Out,12-00746105,11-Apr-12,7-May-12,5238 S AVERS AVE ,Relamped,1151591.138,1869602.561,60632,23,8,62
Alley Light Out,12-00746482,11-Apr-12,30-Apr-12,6624 N LORON AVE ,Replaced Fixture,1136136.052,1943622.373,60646,41,16,12
Alley Light Out,12-00747463,11-Apr-12,19-Apr-12,5842 S KILDARE AVE ,Remade Com Ed Connection,1148699.993,1865517.53,60629,13,8,62
Alley Light Out,12-00747498,11-Apr-12,2-May-12,5125 N KENMORE AVE ,Remade Com Ed Connection,1168321.966,1934404.687,60640,48,20,3
Alley Light Out,12-00747645,11-Apr-12,13-Apr-12,2558 N ASHLAND AVE ,Replaced Fixture,1165233.265,1917064.271,60614,32,19,7
Alley Light Out,12-00747674,11-Apr-12,17-Apr-12,510 N LAVERGNE AVE ,Relamped,1142940.49,1902956.51,60644,28,15,25
Alley Light Out,12-00748014,11-Apr-12,25-Apr-12,8500 S YATES BLVD ,Remade Com Ed Connection,1193646.074,1849081.983,60617,8,4,46
Alley Light Out,12-00748589,11-Apr-12,4-May-12,4108 N PARKSIDE AVE ,Replaced Fixture,1137944.436,1926749.72,60634,38,16,15
Alley Light Out,12-00749648,11-Apr-12,14-Jun-12,2728 W 84TH PL ,Remade Com Ed Connection,1159686.76,1848551.49,60652,18,8,70
Alley Light Out,12-00750197,11-Apr-12,21-May-12,3443 W 12TH PL ,Replaced Powerdoor,1153610.401,1894075.92,60623,24,10,29
Alley Light Out,12-00750205,11-Apr-12,7-May-12,1745 W 105TH PL ,Replaced Fixture,1166572.893,1834702.379,60643,19,22,72
Alley Light Out,12-00750218,11-Apr-12,2-May-12,3758 N ODELL AVE ,Remade Com Ed Connection,1126410.647,1924048.147,60634,36,16,17
Alley Light Out,12-00750245,11-Apr-12,18-Apr-12,10819 S WALLACE ST ,Remade Com Ed Connection,1174227.846,1833137.798,60628,34,22,49
Alley Light Out,12-00750261,11-Apr-12,25-Apr-12,3114 W 40TH ST ,Replaced Fixture,1156240.022,1877932.315,60632,14,9,58
Alley Light Out,12-00750350,11-Apr-12,11-Apr-12,3461 N OZARK AVE ,Replaced Fixture,1123808.225,1922036.302,60634,36,16,17
Alley Light Out,12-00750361,11-Apr-12,25-Apr-12,8525 S JEFFERY BLVD ,Remade Com Ed Connection,1191001.57,1848842.782,60617,8,4,45
Alley Light Out,12-00750992,12-Apr-12,22-May-12,7940 S ESCANABA AVE ,Replaced Photo Cell,1196886.594,1852876.929,60617,7,4,46
Alley Light Out,12-00751476,12-Apr-12,13-Jun-12,1521 N HAMLIN AVE ,Relamped,1150760.048,1909844.459,60651,26,25,23
Alley Light Out,12-00751644,12-Apr-12,30-Apr-12,2414 W 61ST ST ,Replaced Fuse,1161266.51,1864148.4,60629,15,8,66
Alley Light Out,12-00752962,12-Apr-12,7-May-12,2734 N MONITOR AVE ,Replaced Powerdoor,1136918.946,1917578.032,60639,30,25,19
Alley Light Out,12-00753088,12-Apr-12,2-May-12,2014 W 18TH PL ,Remade Com Ed Connection,1163236.101,1891072.29,60608,25,12,31
Alley Light Out,12-00753538,12-Apr-12,23-Apr-12,6700 S DAMEN AVE ,Remade Com Ed Connection,1164182.054,1860225.423,60636,15,7,67
Alley Light Out,12-00753593,12-Apr-12,27-Apr-12,1631 W 33RD PL ,Relamped,1165941.304,1882529.164,60608,11,9,59
Alley Light Out,12-00754358,12-Apr-12,14-Jun-12,6717 N LIGHTFOOT AVE ,Remade Com Ed Connection,1136184.707,1944329.318,60646,41,16,12
Alley Light Out,12-00754902,12-Apr-12,13-Apr-12,3400 W THORNDALE AVE ,Replaced Fixture,1152643.974,1938992.945,60659,39,17,13
Alley Light Out,12-00754908,12-Apr-12,20-Apr-12,632 N CHRISTIANA AVE ,Remade Com Ed Connection,1153930.79,1904014.289,60624,27,11,23
Alley Light Out,12-00755278,12-Apr-12,7-May-12,1637 W 92ND PL ,Replaced Harness,1166924.085,1843354.31,60620,21,22,73
Alley Light Out,12-00755652,12-Apr-12,3-May-12,1451 W BERWYN AVE ,Replaced Fixture,1165531.582,1935294.943,60640,48,20,77
Alley Light Out,12-00755935,12-Apr-12,30-Apr-12,7230 W BALMORAL AVE ,Replaced Fuse,1127255.615,1934945.41,60656,41,16,10
Alley Light Out,12-00755984,12-Apr-12,20-Apr-12,5252 N MULLIGAN AVE ,Replaced Powerdoor,1132902.301,1934579.46,60630,45,16,11
Alley Light Out,12-00756010,12-Apr-12,1-May-12,3644 N NEWLAND AVE ,Replaced Powerdoor,1129431.02,1923442.405,60634,36,16,17
Alley Light Out,12-00756122,12-Apr-12,2-May-12,2710 N MULLIGAN AVE ,Remade Com Ed Connection,1133617.324,1917331.34,60639,29,25,19
Alley Light Out,12-00756180,12-Apr-12,12-Apr-12,1021 W GARFIELD BLVD ,Replaced Powerdoor,1170378.16,1868211.622,60621,16,7,68
Alley Light Out,12-00756672,13-Apr-12,9-May-12,1755 W ROSCOE ST ,Remade Com Ed Connection,1163798.089,1922612.051,60657,32,19,6
Alley Light Out,12-00757819,13-Apr-12,31-May-12,1013 W DIVISION ST ,Remade Com Ed Connection,1169450.147,1908185.434,60642,32,18,8
Alley Light Out,12-00757970,13-Apr-12,19-Apr-12,6508 S STEWART AVE ,Remade Com Ed Connection,1174745.344,1861754.37,60621,20,7,68
Alley Light Out,12-00758654,13-Apr-12,19-Apr-12,1108 W 103RD ST ,Replaced Fuse,1170716.238,1836506.846,60643,34,22,73
Alley Light Out,12-00758967,13-Apr-12,20-Aug-12,2648 W SUPERIOR ST ,Replaced Fixture,1158604.108,1904891.591,60612,26,13,24
Alley Light Out,12-00759032,13-Apr-12,27-Apr-12,7637 W PALATINE AVE ,Relamped,1124451.399,1941220.708,60631,41,16,10
Alley Light Out,12-00759327,13-Apr-12,30-May-12,2233 W ERIE ST ,Relamped,1161400.238,1904302.272,60612,26,13,24
Alley Light Out,12-00759486,13-Apr-12,13-Apr-12,1247 W OHIO ST ,Remade Com Ed Connection,1167960.259,1904150.703,60642,27,13,24
Alley Light Out,12-00760639,13-Apr-12,20-Apr-12,6165 N NAGLE AVE ,Replaced Photo Cell,1132618.122,1940504.6,60646,45,16,10
Alley Light Out,12-00761408,13-Apr-12,17-Apr-12,5245 W FULLERTON AVE ,Remade Com Ed Connection,1140916.88,1915453.211,60639,37,25,19
Alley Light Out,12-00761411,13-Apr-12,18-Apr-12,2312 N LATROBE AVE ,Relamped,1141005.953,1914870.535,60639,37,25,19
Alley Light Out,12-00761549,13-Apr-12,18-Apr-12,8049 S PHILLIPS AVE ,Relamped,1193918.709,1852054.746,60617,7,4,46
Alley Light Out,12-00761590,13-Apr-12,19-Apr-12,1418 W 114TH PL ,Remade Com Ed Connection,1168864.989,1828816.276,60643,34,22,75
Alley Light Out,12-00761664,13-Apr-12,3-May-12,2053 W 51ST ST ,Replaced Fuse,1163445.82,1870837.332,60609,16,9,61
Alley Light Out,12-00761676,13-Apr-12,26-Apr-12,7515 S PRAIRIE AVE ,Replaced Fuse,1179340.028,1855244.201,60619,6,6,69
Alley Light Out,12-00761755,13-Apr-12,13-Apr-12,10946 S AVENUE F  ,Replaced Photo Cell,1203517.31,1832989.92,60617,10,4,52
Alley Light Out,12-00761756,13-Apr-12,13-Apr-12,10029 S AVENUE M  ,Remade Com Ed Connection,1201484.258,1839124.821,60617,10,4,52
Alley Light Out,12-00763151,14-Apr-12,19-Apr-12,11215 S LAFLIN ST ,Replaced Photo Cell,1168117.09,1830331.492,60643,34,22,75
Alley Light Out,12-00763259,14-Apr-12,4-May-12,2106 N NARRAGANSETT AVE ,Replaced Powerdoor,1133408.213,1913308.598,60639,36,25,19
Alley Light Out,12-00763267,14-Apr-12,30-Apr-12,1201 W GRENSHAW ST ,Remade Com Ed Connection,1168534.651,1895152.364,60607,2,12,28
Alley Light Out,12-00763524,15-Apr-12,19-Apr-12,3307 W WALNUT ST ,Relamped,1154256.877,1901432.891,60624,28,11,27
Alley Light Out,12-00764391,15-Apr-12,4-May-12,5422 N LYNCH AVE ,Replaced Powerdoor,1139437.362,1935838.418,60630,45,16,11
Alley Light Out,12-00764928,15-Apr-12,18-Apr-12,9129 S CRANDON AVE ,Replaced Fuse,1193094.738,1844885.589,60617,7,4,48
Alley Light Out,12-00766137,16-Apr-12,17-Apr-12,5715 S NOTTINGHAM AVE ,Relamped,1130014.453,1865835.093,60638,23,8,56
Alley Light Out,12-00767267,16-Apr-12,25-Apr-12,4646 W MONTANA ST ,Replaced Photo Cell,1144948.69,1915917.21,60639,31,25,19
Alley Light Out,12-00767909,16-Apr-12,23-Apr-12,6576 N NORTHWEST HWY ,Remade Com Ed Connection,1125882.849,1943135.189,60631,41,16,9
Alley Light Out,12-00767933,16-Apr-12,25-Apr-12,6758 N NORTHWEST HWY ,Replaced Fixture,1124367.231,1944406.861,60631,41,16,9
Alley Light Out,12-00768098,16-Apr-12,25-Apr-12,4206 S MOZART ST ,Replaced Fuseholder,1158061.018,1876630.57,60632,14,9,58
Alley Light Out,12-00768211,16-Apr-12,19-Apr-12,3913 N KIMBALL AVE ,Replaced Fixture,1153030.22,1925810.095,60618,35,17,16
Alley Light Out,12-00768603,16-Apr-12,24-Apr-12,13307 S BRANDON AVE ,Replaced Powerdoor,1199438.123,1817328.578,60633,10,4,55
Alley Light Out,12-00770439,16-Apr-12,9-May-12,3440 N CENTRAL AVE ,Replaced Fixture,1138414.364,1922427.217,60634,38,16,15
Alley Light Out,12-00772261,16-Apr-12,17-Apr-12,3342 S PARNELL AVE ,Replaced Fixture,1173175.423,1882741.182,60616,11,9,60
Alley Light Out,12-00772297,16-Apr-12,19-Apr-12,233 W 110TH ST ,Remade Com Ed Connection,1176679.392,1831995.851,60628,34,5,49
Alley Light Out,12-00772427,16-Apr-12,30-Apr-12,5924 S TROY ST ,Replaced Fuse,1156397.642,1865177.151,60629,16,8,66
Alley Light Out,12-00772483,16-Apr-12,25-Apr-12,4950 N FRANCISCO AVE ,Relamped,1156148.787,1932548.27,60625,40,20,4
Alley Light Out,12-00772554,16-Apr-12,25-Apr-12,8349 S MERRILL AVE ,Remade Com Ed Connection,1191968.019,1850034.842,60617,8,4,46
Alley Light Out,12-00772574,16-Apr-12,25-Apr-12,8635 S KINGSTON AVE ,Replaced Fuse,1194657.509,1848212.91,60617,7,4,46
Alley Light Out,12-00772625,16-Apr-12,30-May-12,3225 W PIERCE AVE ,Replaced Photo Cell,1154571.847,1910117.79,60651,26,14,23
Alley Light Out,12-00772639,16-Apr-12,16-Apr-12,3703 N CICERO AVE ,Replaced Fixture,1143713.659,1924199.899,60641,38,17,15
Alley Light Out,12-00772741,16-Apr-12,16-Apr-12,8153 S STEWART AVE ,Replaced Photo Cell,1175042.434,1850882.816,60620,21,6,44
Alley Light Out,12-00772800,17-Apr-12,23-May-12,8527 S LAFLIN ST ,Remade Com Ed Connection,1167822.31,1848189.826,60620,21,6,71
Alley Light Out,12-00772834,17-Apr-12,23-Apr-12,7222 S WENTWORTH AVE ,Remade Com Ed Connection,1176211.452,1857089.013,60621,17,7,69
Alley Light Out,12-00773250,17-Apr-12,2-May-12,1437 W NORWOOD ST ,Remade Com Ed Connection,1165634.831,1940290.265,60660,48,24,77
Alley Light Out,12-00773443,17-Apr-12,30-Apr-12,6055 S RUTHERFORD AVE ,Remade Com Ed Connection,1132444.585,1863628.911,60638,23,8,64
Alley Light Out,12-00773768,17-Apr-12,21-May-12,1439 S TRUMBULL AVE ,Replaced Fixture,1153602.01,1892847.183,60623,24,10,29
Alley Light Out,12-00774127,17-Apr-12,10-May-12,10218 S OAKLEY AVE ,Replaced Powerdoor,1162629.903,1836819.967,60643,19,22,72
Alley Light Out,12-00775737,17-Apr-12,25-Apr-12,9617 S AVENUE L  ,Remade Com Ed Connection,1201784.075,1841939.429,60617,10,4,52
Alley Light Out,12-00776041,17-Apr-12,20-Apr-12,1016 N ST LOUIS AVE ,Replaced Fixture,1152856.112,1906548.578,60651,27,11,23
Alley Light Out,12-00776095,17-Apr-12,7-May-12,5136 S KOLIN AVE ,Replaced Powerdoor,1148231.657,1870217.122,60632,23,8,57
Alley Light Out,12-00776172,17-Apr-12,1-May-12,1617 N AUSTIN AVE ,Replaced Photo Cell,1136078.783,1910129.853,60639,29,25,25
Alley Light Out,12-00776178,17-Apr-12,1-May-12,2100 N MEADE AVE ,Relamped,1135403.88,1913154.231,60639,29,25,19
Alley Light Out,12-00776307,17-Apr-12,30-May-12,3621 N OAKLEY AVE ,Replaced Powerdoor,1160392.228,1923998.141,60618,47,19,5
Alley Light Out,12-00776309,17-Apr-12,19-Apr-12,2740 W ROSEMONT AVE ,Replaced Powerdoor,1156807.741,1941693.511,60659,50,24,2
Alley Light Out,12-00778679,17-Apr-12,1-May-12,5843 S SHIELDS AVE ,Replaced Fuse,1174958.85,1866060.632,60621,20,7,68
Alley Light Out,12-00778749,17-Apr-12,10-May-12,8200 S EMERALD AVE ,Replaced Photo Cell,1172729.278,1850507.198,60620,21,6,71
Alley Light Out,12-00779083,17-Apr-12,27-Apr-12,6013 S MASON AVE ,Replaced Fixture,1137760.585,1864072.97,60638,13,8,64
Alley Light Out,12-00779547,17-Apr-12,19-Apr-12,135 W 109TH ST ,Replaced Photo Cell,1177302.672,1832675.288,60628,34,5,49
Alley Light Out,12-00779666,17-Apr-12,20-Apr-12,1451 W CORTEZ ST ,Remade Com Ed Connection,1166482.171,1907105.682,60642,27,13,24
Alley Light Out,12-00779702,17-Apr-12,2-May-12,7024 S PERRY AVE ,Remade Com Ed Connection,1176612.492,1858415.331,60621,6,7,69
Alley Light Out,12-00779711,17-Apr-12,16-May-12,4046 N KILBOURN AVE ,Replaced Powerdoor,1145490.59,1926525.335,60641,38,17,16
Alley Light Out,12-00779743,17-Apr-12,3-May-12,12117 S PRINCETON AVE ,Remade Com Ed Connection,1176465.705,1824584.878,60628,34,5,53
Alley Light Out,12-00779789,17-Apr-12,19-Apr-12,4831 W ALTGELD ST ,Remade Com Ed Connection,1143767.656,1916200.35,60639,31,25,19
Alley Light Out,12-00779792,17-Apr-12,21-May-12,3352 W 60TH PL ,Replaced Fuse,1155079.708,1864306.419,60629,16,8,66
Alley Light Out,12-00779794,17-Apr-12,18-Apr-12,4815 W ALTGELD ST ,Relamped,1143876.656,1916202.75,60639,31,25,19
Alley Light Out,12-00779837,17-Apr-12,17-Apr-12,1852 W 83RD ST ,Replaced Fixture,1165359.18,1849633.987,60620,18,6,71
Alley Light Out,12-00779848,17-Apr-12,17-Apr-12,4459 W MONROE ST ,Remade Com Ed Connection,1146672.739,1899290.504,60624,28,11,26
Alley Light Out,12-00779851,17-Apr-12,17-Apr-12,4651 W FULTON ST ,Replaced Fixture,1145337.155,1901384.318,60644,28,11,25
Alley Light Out,12-00779853,17-Apr-12,17-Apr-12,4720 W FULTON ST ,Replaced Fixture,1144862.503,1901374.298,60644,28,11,25
Alley Light Out,12-00779855,17-Apr-12,17-Apr-12,4755 W ADAMS ST ,Replaced Fixture,1144716.337,1898703.42,60644,28,11,25
Alley Light Out,12-00779860,17-Apr-12,17-Apr-12,4612 W MONROE ST ,Replaced Fixture,1145601.613,1899163.99,60644,28,11,25
Alley Light Out,12-00779864,17-Apr-12,17-Apr-12,4608 W MONROE ST ,Replaced Fixture,1145625.913,1899164.49,60644,28,11,25
Alley Light Out,12-00779878,17-Apr-12,17-Apr-12,9545 S RACINE AVE ,Replaced Harness,1170005.474,1841339.67,60643,21,22,73
Alley Light Out,12-00779912,17-Apr-12,10-Aug-12,2317 N COMMONWEALTH AVE ,Replaced Fixture,1173458.32,1915701.8,60614,43,18,7
Alley Light Out,12-00780003,18-Apr-12,31-May-12,7741 S CALUMET AVE ,Remade Com Ed Connection,1179814.862,1853755.685,60619,6,6,69
Alley Light Out,12-00780009,18-Apr-12,2-May-12,5643 N KENMORE AVE ,Remade Com Ed Connection,1168230.018,1937659.589,60660,48,20,77
Alley Light Out,12-00780063,18-Apr-12,23-Apr-12,5009 N NAGLE AVE ,Replaced Harness,1132558.662,1932928.31,60630,45,16,11
Alley Light Out,12-00780260,18-Apr-12,25-Apr-12,4921 W POLK ST ,Remade Com Ed Connection,1143799.836,1895847.457,60644,24,15,25
Alley Light Out,12-00780407,18-Apr-12,4-May-12,5208 N LUDLAM AVE ,Remade Com Ed Connection,1138649.42,1934603.508,60630,45,16,11
Alley Light Out,12-00780871,18-Apr-12,23-Apr-12,5340 N VIRGINIA AVE ,Replaced Fixture,1155446.324,1935443.01,60625,40,20,4
Alley Light Out,12-00781195,18-Apr-12,16-May-12,2416 N SPRINGFIELD AVE ,Replaced Powerdoor,1149978.461,1915779.887,60647,30,25,22
Alley Light Out,12-00781284,18-Apr-12,11-May-12,4701 N LEAMINGTON AVE ,Relamped,1141193.603,1930758.57,60630,45,16,15
Alley Light Out,12-00781658,18-Apr-12,25-Apr-12,5628 S CHRISTIANA AVE ,Remade Com Ed Connection,1155005.6,1867100.264,60629,14,8,63
Alley Light Out,12-00782495,18-Apr-12,24-Apr-12,941 N KEDVALE AVE ,Replaced Photo Cell,1148545.496,1905960.561,60651,37,11,23
Alley Light Out,12-00783457,18-Apr-12,27-Apr-12,6513 N NEVA AVE ,Replaced Refractor,1127750.36,1943158.925,60631,41,16,10
Alley Light Out,12-00784186,18-Apr-12,24-Apr-12,12832 S MANISTEE AVE ,Relamped,1196755.453,1820475.907,60633,10,4,55
Alley Light Out,12-00784638,18-Apr-12,1-May-12,5420 S LONG AVE ,Relamped,1141282.692,1868141.466,60638,23,8,56
Alley Light Out,12-00784764,18-Apr-12,25-Apr-12,211 N KILBOURN AVE ,Replaced Fixture,1146357.341,1900719.062,60624,28,11,26
Alley Light Out,12-00784780,18-Apr-12,26-Apr-12,7434 N HARLEM AVE ,Relamped,1127391.061,1948848.465,60631,41,16,9
Alley Light Out,12-00785526,18-Apr-12,3-May-12,9330 S WENTWORTH AVE ,Relamped,1176589.831,1843083.161,60620,21,6,49
Alley Light Out,12-00785569,18-Apr-12,20-Apr-12,8944 S LEAVITT ST ,Replaced Fixture,1163260.67,1845294.49,60643,19,22,72
Alley Light Out,12-00785572,18-Apr-12,27-Apr-12,11027 S AVENUE G  ,Relamped,1203192.681,1832453.037,60617,10,4,52
Alley Light Out,12-00785635,18-Apr-12,25-Apr-12,4507 S SAWYER AVE ,Replaced Fuseholder,1155453.544,1874548.438,60632,14,8,58
Alley Light Out,12-00785704,18-Apr-12,27-Apr-12,7944 S ELIZABETH ST ,Replaced Fuse,1169369.98,1852100.778,60620,21,6,71
Alley Light Out,12-00785894,18-Apr-12,20-Apr-12,5230 N MOODY AVE ,Remade Com Ed Connection,1134074.55,1934403.226,60630,45,16,11
Alley Light Out,12-00786084,18-Apr-12,4-May-12,7171 W GRAND AVE ,Replaced Powerdoor,1127964.8,1915283.095,60707,36,25,18
Alley Light Out,12-00786094,18-Apr-12,31-May-12,8011 S YALE AVE ,Replaced Fixture,1176007.715,1851844.23,60620,17,6,44
Alley Light Out,12-00786113,18-Apr-12,30-Apr-12,1111 W ROOSEVELT RD ,Remade Com Ed Connection,1169092.651,1894865.802,60608,2,12,28
Alley Light Out,12-00786129,18-Apr-12,25-Apr-12,8553 S YATES BLVD ,Replaced Fixture,1193652.882,1848727.93,60617,7,4,46
Alley Light Out,12-00786230,18-Apr-12,20-Apr-12,5248 N MULLIGAN AVE ,Relamped,1132902.072,1934555.987,60630,45,16,11
Alley Light Out,12-00786231,18-Apr-12,20-Apr-12,5256 N MULLIGAN AVE ,Replaced Powerdoor,1132902.501,1934602.86,60630,45,16,11
Alley Light Out,12-00786307,18-Apr-12,30-May-12,2250 W CORTEZ ST ,Replaced Fixture,1161548.133,1906959.032,60622,32,13,24
Alley Light Out,12-00786322,18-Apr-12,23-May-12,3924 N SOUTHPORT AVE ,Relamped,1166268.719,1926164.555,60613,47,19,6
Alley Light Out,12-00786447,19-Apr-12,19-Apr-12,9545 S RACINE AVE ,Replaced Harness,1170005.474,1841339.67,60643,21,22,73
Alley Light Out,12-00786448,19-Apr-12,19-Apr-12,1852 W 83RD ST ,Remade Com Ed Connection,1165359.18,1849633.987,60620,18,6,71
Alley Light Out,12-00787530,19-Apr-12,4-May-12,9269 S BURNSIDE AVE ,Replaced Fixture,1181001.805,1843598.714,60619,9,6,44
Alley Light Out,12-00787563,19-Apr-12,30-Apr-12,6028 S CAMPBELL AVE ,Replaced Fuse,1160737.277,1864611.444,60629,15,8,66
Alley Light Out,12-00788064,19-Apr-12,20-Apr-12,8951 S MUSKEGON AVE ,Replaced Fuseholder,1196566.404,1846159.97,60617,10,4,46
Alley Light Out,12-00788892,19-Apr-12,27-Apr-12,1420 N KEDZIE AVE ,Remade Com Ed Connection,1154764.892,1909332.52,60651,26,14,23
Alley Light Out,12-00789024,19-Apr-12,24-Apr-12,13229 S BALTIMORE AVE ,Relamped,1199097.119,1817843.854,60633,10,4,55
Alley Light Out,12-00790477,19-Apr-12,1-May-12,5709 W SUPERIOR ST ,Replaced Fixture,1138139.196,1904425.75,60644,29,15,25
Alley Light Out,12-00790919,19-Apr-12,1-May-12,1300 N MENARD AVE ,Replaced Fixture,1137446.132,1908067.557,None,29,25,25
Alley Light Out,12-00791132,19-Apr-12,3-May-12,2425 N ALBANY AVE ,Relamped,1155176.457,1915929.981,60647,35,14,22
Alley Light Out,12-00791824,19-Apr-12,26-Apr-12,3737 N LOWELL AVE ,Replaced Fixture,1146563.29,1924484.453,60641,38,17,16
Alley Light Out,12-00792377,19-Apr-12,25-Apr-12,8344 S HOYNE AVE ,Relamped,1163810.675,1849299.259,60620,18,6,71
Alley Light Out,12-00792444,19-Apr-12,3-May-12,11821 S STATE ST ,Remade Com Ed Connection,1178377.545,1826504.08,60628,9,5,53
Alley Light Out,12-00792463,19-Apr-12,15-May-12,1657 W MONTEREY AVE ,Replaced Fixture,1167158.561,1830250.353,60643,34,22,75
Alley Light Out,12-00792491,19-Apr-12,27-Apr-12,2515 W COYLE AVE ,Replaced Fixture,1158303.054,1946044.222,60645,50,24,2
Alley Light Out,12-00792566,19-Apr-12,7-May-12,2229 N MAJOR AVE ,Replaced Photo Cell,1138022.018,1914246.71,60639,37,25,19
Alley Light Out,12-00792579,19-Apr-12,4-May-12,3317 W BELMONT AVE ,Remade Com Ed Connection,1153632.4,1921087.095,60618,35,14,21
Alley Light Out,12-00792631,19-Apr-12,11-May-12,4511 N MEADE AVE ,Replaced Fixture,1134869.873,1929376.869,60630,38,16,15
Alley Light Out,12-00792662,19-Apr-12,10-Aug-12,1408 N MAPLEWOOD AVE ,Replaced Fixture,1159149.524,1909274.712,60622,26,14,24
Alley Light Out,12-00792664,19-Apr-12,21-May-12,1508 S KENNETH AVE ,Remade Com Ed Connection,1146965.94,1892282.604,60623,24,10,29
Alley Light Out,12-00792865,20-Apr-12,30-Apr-12,6016 S WOOD ST ,Replaced Photo Cell,1165380.048,1864789.169,60636,15,7,67
Alley Light Out,12-00793541,20-Apr-12,2-May-12,5825 N ARTESIAN AVE ,Replaced Powerdoor,1158937.98,1938604.117,60659,40,20,2
Alley Light Out,12-00794099,20-Apr-12,1-May-12,7808 S KEELER AVE ,Remade Com Ed Connection,1149873.765,1852732.4,60652,13,8,70
Alley Light Out,12-00794282,20-Apr-12,23-Apr-12,3640 N HAMILTON AVE ,Remade Com Ed Connection,1161377.707,1924150.556,60618,47,19,5
Alley Light Out,12-00794314,20-Apr-12,20-Apr-12,541 N WELLS ST ,Remade Com Ed Connection,1174640.679,1903906.676,60654,42,18,8
Alley Light Out,12-00794761,20-Apr-12,27-Apr-12,5829 S OAK PARK AVE ,Remade Com Ed Connection,1132060.685,1865129.095,60638,23,8,56
Alley Light Out,12-00794900,20-Apr-12,30-Apr-12,6019 N KEDVALE AVE ,Replaced Fixture,1147591.57,1939678.254,60646,39,17,12
Alley Light Out,12-00795027,20-Apr-12,1-May-12,7830 S KENNETH AVE ,Remade Com Ed Connection,1148089.569,1852266.506,60652,13,8,70
Alley Light Out,12-00795034,20-Apr-12,30-Apr-12,6127 W 63RD ST ,Remade Com Ed Connection,1136528.34,1862113.184,60638,13,8,64
Alley Light Out,12-00795401,20-Apr-12,25-Apr-12,338 W 30TH PL ,Remade Com Ed Connection,1174427.014,1884667.91,60616,11,9,34
Alley Light Out,12-00795543,20-Apr-12,27-Apr-12,821 W 53RD PL ,Relamped,1171738.202,1869338.37,60609,20,9,61
