Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Street Light - 1/Out,12-00746464,11-Apr-12,26-Apr-12,4267 W CORTEZ ST ,Replaced Starter,1147736.193,1906657.621,60651,37,11,23
Street Light - 1/Out,12-00746612,11-Apr-12,24-Apr-12,11051 S CENTRAL PARK AVE ,Replaced Powerdoor,1154327.329,1831080.648,60655,19,22,74
Street Light - 1/Out,12-00746923,11-Apr-12,17-Apr-12,7255 S STONY ISLAND AVE ,Replaced Fixture,1188179.694,1857115.251,60649,5,3,43
Street Light - 1/Out,12-00746964,11-Apr-12,13-Apr-12,3721 W POTOMAC AVE ,Replaced Fixture,1151248.25,1908398.45,60651,26,25,23
Street Light - 1/Out,12-00747427,11-Apr-12,11-Apr-12,210 W 31ST ST ,Replaced Fuse,1175345.704,1884421.703,60616,11,9,34
Street Light - 1/Out,12-00748135,11-Apr-12,13-Apr-12,4400 W 15TH ST ,Replaced Fixture,1147296.412,1892345.294,60623,24,10,29
Street Light - 1/Out,12-00749938,11-Apr-12,22-May-12,2303 N BOSWORTH AVE ,Replaced Photo Cell,1165509.293,1915501.013,60614,32,18,7
Street Light - 1/Out,12-00750180,11-Apr-12,30-Apr-12,3617 W SCHUBERT AVE ,Relamped,1151726.155,1917714.225,60647,35,25,22
Street Light - 1/Out,12-00750182,11-Apr-12,20-May-12,1018 S MENARD AVE ,Replaced Fixture,1137866.22,1895304.88,60644,29,15,25
Street Light - 1/Out,12-00750220,11-Apr-12,12-Apr-12,7700 W ROSCOE ST ,Replaced Fixture,1124155.941,1921619.79,60634,36,16,17
Street Light - 1/Out,12-00750291,11-Apr-12,10-Aug-12,3853 S CALUMET AVE ,Found Open Cables - Repaired,1179157.08,1879508.282,60653,3,2,35
Street Light - 1/Out,12-00750340,11-Apr-12,24-Apr-12,1345 N MASON AVE ,Relamped,1136446.879,1908341.773,60651,29,25,25
Street Light - 1/Out,12-00750358,11-Apr-12,11-Apr-12,630 W 35TH ST ,Relamped,1172547.616,1881691.288,60616,11,9,60
Street Light - 1/Out,12-00750382,12-Apr-12,12-Apr-12,201 W 35TH ST ,Replaced Fixture,1175507.828,1881764.912,60616,3,9,34
Street Light - 1/Out,12-00750517,12-Apr-12,25-Apr-12,7100 S JEFFERY BLVD ,Replaced Starter,1190774.592,1858255.107,60649,5,3,43
Street Light - 1/Out,12-00750519,12-Apr-12,23-Apr-12,8600 S SOUTH CHICAGO AVE ,Replaced Starter,1193172.603,1848314.423,60617,8,4,45
Street Light - 1/Out,12-00750520,12-Apr-12,20-Apr-12,7900 S RIDGELAND AVE ,Replaced Fixture,1189352.83,1852946.215,60617,8,4,46
Street Light - 1/Out,12-00750522,12-Apr-12,25-Apr-12,5900 S CORNELL DR ,Replaced Starter,1188263.719,1866252.233,60637,5,3,41
Street Light - 1/Out,12-00750596,12-Apr-12,26-Apr-12,6400 S OAK PARK AVE ,Relamped,1132190.848,1861324.492,60638,23,8,64
Street Light - 1/Out,12-00750658,12-Apr-12,18-Apr-12,5049 N NORDICA AVE ,Service Street Light Controller,1128612.524,1933128.406,60656,41,16,10
Street Light - 1/Out,12-00750661,12-Apr-12,29-May-12,2414 W SUPERIOR ST ,Relamped,1160175.66,1904926.021,60612,1,13,24
Street Light - 1/Out,12-00750963,12-Apr-12,17-Apr-12,226 N CLINTON ST ,Replaced Refractor,1172684.143,1901805.4,60661,42,12,28
Street Light - 1/Out,12-00751156,12-Apr-12,1-May-12,3748 N LEAVITT ST ,Found Open Cables - Repaired,1161025.308,1924964.107,60618,47,19,5
Street Light - 1/Out,12-00751197,12-Apr-12,7-May-12,3441 N PONTIAC AVE ,Replaced Fixture,1119836.471,1921711.426,60634,36,16,17
Street Light - 1/Out,12-00751458,12-Apr-12,18-Apr-12,6531 N ALBANY AVE ,Service Street Light Controller,1154487.646,1943145.964,60645,50,24,2
Street Light - 1/Out,12-00751809,12-Apr-12,1-May-12,5048 N RIDGEWAY AVE ,Found Open in Temp - Repaired,1150478.466,1933285.318,60625,39,17,14
Street Light - 1/Out,12-00752914,12-Apr-12,30-May-12,2700 W BRYN MAWR AVE ,Replaced Fixture,1157332.49,1937086.356,60659,40,20,2
Street Light - 1/Out,12-00753059,12-Apr-12,22-Jun-12,1822 S MAY ST ,Relamped,1169087.83,1891316.85,60608,25,12,31
Street Light - 1/Out,12-00753094,12-Apr-12,12-Apr-12,549 W PERSHING RD ,Replaced Fixture,1173182.43,1879048.442,60609,11,9,61
Street Light - 1/Out,12-00753170,12-Apr-12,12-Apr-12,918 W 35TH ST ,Relamped,1170657.33,1881642.274,60609,11,9,60
Street Light - 1/Out,12-00753798,12-Apr-12,1-May-12,6012 W HENDERSON ST ,Replaced Fixture,1135712.503,1921650.843,60634,36,16,17
Street Light - 1/Out,12-00754855,12-Apr-12,19-Apr-12,3800 N FRANCISCO AVE ,Replaced Fixture,1156374.158,1925120.553,60618,33,17,16
Street Light - 1/Out,12-00755396,12-Apr-12,24-Apr-12,9143 S CLAREMONT AVE ,Relamped,1162309.143,1843939.477,60643,19,22,72
Street Light - 1/Out,12-00755675,12-Apr-12,19-Apr-12,8159 S PERRY AVE ,Replaced Fixture,1177027.33,1850887.597,60620,21,6,44
Street Light - 1/Out,12-00755798,12-Apr-12,27-Apr-12,3240 N OAK PARK AVE ,Replaced Fixture,1130518.494,1920781.619,60634,36,16,17
Street Light - 1/Out,12-00755974,12-Apr-12,30-Apr-12,9913 S PRAIRIE AVE ,Found Open in Temp - Repaired,1179665.226,1839316.331,60628,6,5,49
Street Light - 1/Out,12-00756135,12-Apr-12,26-Apr-12,8935 S JEFFERY BLVD ,Found Open in Temp - Repaired,1191067.736,1846120.892,60617,8,4,48
Street Light - 1/Out,12-00756186,12-Apr-12,12-Apr-12,1040 W 31ST ST ,Replaced Fixture,1169729.942,1884277.627,60608,11,9,60
Street Light - 1/Out,12-00756356,13-Apr-12,27-Apr-12,3401 N NATCHEZ AVE ,Replaced Fixture,1132442.847,1921914.879,60634,36,16,17
Street Light - 1/Out,12-00756499,13-Apr-12,18-Apr-12,9101 S CRANDON AVE ,Replaced Socket,1193089.538,1845073.889,60617,7,4,48
Street Light - 1/Out,12-00756502,13-Apr-12,30-Apr-12,6851 S JEFFERY BLVD ,Replaced Fixture,1190725.786,1859937.706,60649,5,3,43
Street Light - 1/Out,12-00756505,13-Apr-12,23-Apr-12,6149 S MCVICKER AVE ,Replaced Fixture,1137127.159,1863140.162,60638,23,8,64
Street Light - 1/Out,12-00756506,13-Apr-12,24-Apr-12,2528 S SPAULDING AVE ,Replaced Refractor,1154766.24,1887014.545,60623,22,10,30
Street Light - 1/Out,12-00756509,13-Apr-12,17-Apr-12,2983 S LYMAN ST ,Relamped,1169018.707,1885033.464,60608,11,9,60
Street Light - 1/Out,12-00756511,13-Apr-12,30-May-12,8332 S KERFOOT AVE ,Remade Splices,1173088.28,1849606.23,60620,21,6,71
Street Light - 1/Out,12-00757102,13-Apr-12,7-May-12,3230 N OVERHILL AVE ,Found Open in Temp - Repaired,1124191.8,1920561.855,60634,36,16,17
Street Light - 1/Out,12-00757781,13-Apr-12,18-Apr-12,1765 W ALTGELD ST ,Relamped,1164326.962,1917122.162,60614,32,19,7
Street Light - 1/Out,12-00757888,13-Apr-12,16-Apr-12,2424 W ESTES AVE ,Remade Splices,1158749.951,1947048.653,60645,50,24,2
Street Light - 1/Out,12-00758489,13-Apr-12,23-Apr-12,5010 N KEELER AVE ,Replaced Fixture,1147481.689,1932963.529,60630,39,17,14
Street Light - 1/Out,12-00759953,13-Apr-12,18-Apr-12,4926 S BLACKSTONE AVE ,Replaced Fixture,1186757.61,1872623.125,60615,4,2,39
Street Light - 1/Out,12-00760533,13-Apr-12,23-Apr-12,4744 N KELSO AVE ,Relamped,1147188.2,1930955.22,60630,39,17,14
Street Light - 1/Out,12-00761627,13-Apr-12,19-Apr-12,1535 E HYDE PARK BLVD ,Replaced Fixture,1187496.168,1871493.548,60615,4,2,41
Street Light - 1/Out,12-00761638,13-Apr-12,27-Apr-12,3316 N NOTTINGHAM AVE ,Relamped,1128170.52,1921222.904,60634,36,16,17
Street Light - 1/Out,12-00761736,13-Apr-12,7-Jun-12,2601 W 21ST ST ,Replaced Fixture,1159346.292,1889977.78,60608,28,10,30
Street Light - 1/Out,12-00761819,13-Apr-12,13-Apr-12,4550 N DRAKE AVE ,Replaced Powerdoor,1151911.502,1929676.666,60625,33,17,14
Street Light - 1/Out,12-00761831,13-Apr-12,27-Apr-12,6941 W ALTGELD ST ,Remade Splices,1129588.058,1915852.204,60707,36,25,18
Street Light - 1/Out,12-00761842,14-Apr-12,18-Apr-12,10350 S EBERHART AVE ,Remade Splices,1181397.091,1836776.862,60628,9,5,49
Street Light - 1/Out,12-00763113,14-Apr-12,12-Jun-12,2165 W BOWLER ST ,Remade Splices,1162063.56,1896093.13,60612,25,12,28
Street Light - 1/Out,12-00763162,14-Apr-12,24-Apr-12,3450 N RAVENSWOOD AVE ,Remade Splices,1163635.806,1923029.48,60657,32,19,5
Street Light - 1/Out,12-00763251,14-Apr-12,4-May-12,6800 S SANGAMON ST ,Remade Splices,1171149.724,1859741.843,60621,17,7,68
Street Light - 1/Out,12-00763280,14-Apr-12,2-May-12,3650 E 106TH ST ,Replaced Starter,1202265.768,1835277.778,60617,10,4,52
Street Light - 1/Out,12-00763325,14-Apr-12,19-Apr-12,5100 S WOODLAWN AVE ,Relamped,1185093.46,1871433.196,60615,4,2,41
Street Light - 1/Out,12-00763351,15-Apr-12,1-May-12,4606 N PAULINA ST ,Found Open in Temp - Repaired,1164398.038,1930649.931,60640,47,19,3
Street Light - 1/Out,12-00763424,15-Apr-12,25-Apr-12,7200 S STATE ST ,Straighten & Secure Electrical Equipment,1177530.892,1857277.04,60619,6,3,69
Street Light - 1/Out,12-00763838,15-Apr-12,23-Apr-12,5332 W CORNELIA AVE ,Replaced Fixture,1140195.033,1922753.966,60641,38,16,15
Street Light - 1/Out,12-00763844,15-Apr-12,27-Apr-12,2121 N LOREL AVE ,Replaced Powerdoor,1140374.755,1913606.71,60639,37,25,19
Street Light - 1/Out,12-00763846,15-Apr-12,23-Apr-12,4420 N KILBOURN AVE ,Replaced Fixture,1145286.473,1929087.02,60630,45,17,16
Street Light - 1/Out,12-00763973,15-Apr-12,19-Apr-12,3706 N KIMBALL AVE ,Replaced Starter,1153062.658,1924463.354,60618,35,17,16
Street Light - 1/Out,12-00764059,15-Apr-12,1-May-12,4806 W 43RD ST ,Replaced Fixture,1145022.85,1875698.509,60638,23,8,56
Street Light - 1/Out,12-00764716,15-Apr-12,26-Apr-12,5101 S LOREL AVE ,Relamped,1141560.561,1870279.991,60638,23,8,56
Street Light - 1/Out,12-00764737,15-Apr-12,18-Apr-12,1541 W TOUHY AVE ,Found Open in Temp - Repaired,1164808.686,1947931.807,60626,49,24,1
Street Light - 1/Out,12-00764773,15-Apr-12,17-Apr-12,6486 N NEWARK AVE ,Remade Splices,1129381.05,1942891.292,60631,41,16,10
Street Light - 1/Out,12-00764805,15-Apr-12,25-Apr-12,10615 S CALIFORNIA AVE ,Replaced Fixture,1159593.294,1834110.051,60655,19,22,72
Street Light - 1/Out,12-00765076,16-Apr-12,1-May-12,101 E 103RD ST ,Relamped,1178977.191,1836707.056,60628,9,5,49
Street Light - 1/Out,12-00765097,16-Apr-12,24-Apr-12,1621 E 53RD ST ,Replaced Socket,1188062.323,1870445.999,60615,5,2,41
Street Light - 1/Out,12-00765128,16-Apr-12,2-May-12,1825 W 71ST ST ,Replaced Fixture,1165310.025,1857599.868,60636,17,7,67
Street Light - 1/Out,12-00765129,16-Apr-12,2-May-12,1211 W 73RD ST ,Replaced Fixture,1169486.406,1856380.237,60636,17,7,67
Street Light - 1/Out,12-00765135,16-Apr-12,9-May-12,1255 W 115TH ST ,Remade Splices,1169943.85,1828512.818,60643,34,5,53
Street Light - 1/Out,12-00765139,16-Apr-12,3-May-12,1758 E 87TH ST ,Replaced Starter,1189454.933,1847640.731,60617,8,4,45
Street Light - 1/Out,12-00765680,16-Apr-12,23-Apr-12,3400 S KEDZIE AVE ,Replaced Refractor,1155579.011,1881866.68,60623,12,9,30
Street Light - 1/Out,12-00766429,16-Apr-12,24-Apr-12,10429 S HARDING AVE ,Replaced Fixture,1151877.945,1835006.91,60655,19,22,74
Street Light - 1/Out,12-00766513,16-Apr-12,26-Apr-12,3200 W DIVERSEY AVE ,Replaced Fixture,1154560.565,1918443.038,60647,35,14,21
Street Light - 1/Out,12-00766533,16-Apr-12,25-Apr-12,10100 S BELL AVE ,Relamped,1163046.21,1837618.397,60643,19,22,72
Street Light - 1/Out,12-00767237,16-Apr-12,14-May-12,3349 N KOLMAR AVE ,Remade Splices,1145454.63,1921884.45,60641,30,17,16
Street Light - 1/Out,12-00767808,16-Apr-12,23-Apr-12,3600 S KEDZIE AVE ,Replaced Fixture,1155621.038,1880569.23,60632,12,9,58
Street Light - 1/Out,12-00768396,16-Apr-12,24-Apr-12,6600 S HOYNE AVE ,Relamped,1163499.614,1860870.187,60636,15,7,67
Street Light - 1/Out,12-00768676,16-Apr-12,26-Apr-12,5146 S KEELER AVE ,Replaced Fixture,1149235.245,1870166.74,60632,23,8,57
Street Light - 1/Out,12-00768900,16-Apr-12,17-Apr-12,2901 N LARAMIE AVE ,Remade Splices,1141207.784,1918797.105,60641,31,25,19
Street Light - 1/Out,12-00769680,16-Apr-12,27-Apr-12,3046 W BIRCHWOOD AVE ,Relamped,1154874.319,1949552.197,60645,50,24,2
Street Light - 1/Out,12-00770446,16-Apr-12,26-Apr-12,2715 N MILWAUKEE AVE ,Relamped,1153918.272,1917892.672,60647,35,14,22
Street Light - 1/Out,12-00770583,16-Apr-12,19-Apr-12,3811 W 80TH ST ,Relamped,1152372.092,1851270.646,60652,18,8,70
Street Light - 1/Out,12-00772322,16-Apr-12,23-Apr-12,1318 W FOSTER AVE ,Found Open in Temp - Repaired,1166488.08,1934656.929,60640,48,20,77
Street Light - 1/Out,12-00772335,16-Apr-12,7-May-12,3836 N PLAINFIELD AVE ,Replaced Fixture,1120044.196,1924445.575,60634,36,16,17
Street Light - 1/Out,12-00772383,16-Apr-12,22-May-12,10127 S CARPENTER ST ,Relamped,1171105.065,1837657.59,60643,34,22,73
Street Light - 1/Out,12-00772417,16-Apr-12,17-Apr-12,3727 W 68TH ST ,Found Open Cables - Repaired,1152695.293,1859258.372,60629,13,8,65
Street Light - 1/Out,12-00772685,16-Apr-12,18-Apr-12,9130 S SOUTH CHICAGO AVE ,Replaced Fixture,1196726.453,1844958.158,60617,7,4,48
Street Light - 1/Out,12-00772755,16-Apr-12,14-May-12,11900 S CALUMET AVE ,Remade Splices,1180362.7,1826121.17,60628,9,5,53
Street Light - 1/Out,12-00772801,17-Apr-12,17-Apr-12,3900 W 107TH PL ,Found Open in Temp - Repaired,1152242.85,1833033.352,60655,19,22,74
Street Light - 1/Out,12-00772828,17-Apr-12,23-Apr-12,5313 N RAVENSWOOD AVE ,Found Open in Temp - Repaired,1163412.86,1935359.29,60640,40,20,77
Street Light - 1/Out,12-00772981,17-Apr-12,24-Apr-12,6900 S WASHTENAW AVE ,Replaced Fixture,1159565.468,1858783.924,60629,18,8,66
Street Light - 1/Out,12-00772983,17-Apr-12,4-May-12,7300 S MORGAN ST ,Replaced Fuse,1170907.496,1856419.514,60621,17,7,68
Street Light - 1/Out,12-00773246,17-Apr-12,17-Apr-12,4512 N CENTRAL AVE ,Replaced Fixture,1138191.102,1929518.86,60630,38,16,15
Street Light - 1/Out,12-00773271,17-Apr-12,23-Apr-12,4483 N KEOKUK AVE ,Replaced Fixture,1147294.92,1929523.17,60630,45,17,16
Street Light - 1/Out,12-00773273,17-Apr-12,11-May-12,35 S PULASKI RD ,Replaced Starter,1149732.99,1899590.713,60624,28,11,26
Street Light - 1/Out,12-00773279,17-Apr-12,1-May-12,2058 W BELMONT AVE ,Replaced Starter,1162063.673,1921241.705,60618,32,19,5
Street Light - 1/Out,12-00773284,17-Apr-12,9-May-12,1542 W WOLFRAM ST ,Restrung Aerial,1165545.948,1919000.591,60657,32,19,6
Street Light - 1/Out,12-00774040,17-Apr-12,2-May-12,2330 W 81ST ST ,Replaced Fuse,1162106,1850887.68,60620,18,8,70
Street Light - 1/Out,12-00774443,17-Apr-12,19-Apr-12,4049 W 57TH ST ,Replaced Refractor,1150344.673,1866496.337,60629,13,8,62
Street Light - 1/Out,12-00775457,17-Apr-12,3-May-12,3014 N OLCOTT AVE ,Replaced Fixture,1125566.742,1919194.324,60707,36,25,17
Street Light - 1/Out,12-00775619,17-Apr-12,22-May-12,1750 N DAMEN AVE ,Replaced Fixture,1162744.696,1911849.81,60647,32,14,24
Street Light - 1/Out,12-00775724,17-Apr-12,25-Apr-12,6848 S DR MARTIN LUTHER KING JR DR ,Remade Com Ed Connection,1180100.365,1859670.257,60637,20,3,69
Street Light - 1/Out,12-00776793,17-Apr-12,21-May-12,1805 N HOYNE AVE ,Relamped,1162070.381,1912058.82,60647,32,14,24
Street Light - 1/Out,12-00777661,17-Apr-12,23-Apr-12,3410 W PIERCE AVE ,Found Open in Temp - Repaired,1153341.355,1910088.73,60651,26,14,23
Street Light - 1/Out,12-00778721,17-Apr-12,27-Apr-12,2946 W JARVIS AVE ,Found Open in Temp - Repaired,1155511.258,1948913.538,60645,50,24,2
Street Light - 1/Out,12-00778941,17-Apr-12,18-Apr-12,4621 S GREENWOOD AVE ,Replaced Powerdoor,1184360.494,1874591.505,60653,4,2,39
Street Light - 1/Out,12-00779014,17-Apr-12,24-Apr-12,4842 N CHRISTIANA AVE ,Relamped,1153172.66,1931974.059,60625,39,17,14
Street Light - 1/Out,12-00779596,17-Apr-12,7-May-12,815 E 53RD ST ,Found Open in Temp - Repaired,1182651.87,1870048.465,60615,5,2,41
Street Light - 1/Out,12-00779609,17-Apr-12,2-May-12,6453 S WINCHESTER AVE ,Relamped,1164465.31,1861863.789,60636,15,7,67
Street Light - 1/Out,12-00779619,17-Apr-12,20-Apr-12,11651 S AVENUE L  ,Relamped,1201920.65,1828318.356,60617,10,4,52
Street Light - 1/Out,12-00779645,17-Apr-12,18-Apr-12,400 E BOWEN AVE ,Remade Splices,1179616.316,1877571.05,60653,3,2,38
Street Light - 1/Out,12-00779729,17-Apr-12,24-Apr-12,7420 S DORCHESTER AVE ,Remade Splices,1186826.171,1856074.312,60619,5,3,43
Street Light - 1/Out,12-00779830,17-Apr-12,18-Apr-12,5914 S MONITOR AVE ,Replaced Starter,1138402.683,1864747.236,60638,13,8,64
Street Light - 1/Out,12-00779927,17-Apr-12,25-Apr-12,11327 S TALMAN AVE ,Relamped,1160744.06,1829413.565,60655,19,22,75
Street Light - 1/Out,12-00779945,17-Apr-12,27-Apr-12,3957 W 69TH PL ,Found Open in Temp - Repaired,1151181.077,1858220.82,60629,13,8,65
Street Light - 1/Out,12-00780179,18-Apr-12,25-Apr-12,2611 W 114TH ST ,Relamped,1160940,1828937.45,60655,19,22,75
Street Light - 1/Out,12-00780416,18-Apr-12,24-Apr-12,8725 S EMERALD AVE ,Found Open in Temp - Repaired,1172835.492,1846957.601,60620,21,22,71
Street Light - 1/Out,12-00780886,18-Apr-12,3-May-12,2935 W NORTH SHORE AVE ,Relamped,1155448.874,1944296.557,60645,50,24,2
Street Light - 1/Out,12-00781687,18-Apr-12,19-Apr-12,7916 S BRANDON AVE ,Replaced Fixture,1198858.27,1853091.595,60617,7,4,46
Street Light - 1/Out,12-00782619,18-Apr-12,18-Apr-12,4611 S WOODLAWN AVE ,Relamped,1185023.574,1874628.58,60653,4,2,39
Street Light - 1/Out,12-00782639,18-Apr-12,4-May-12,5200 W CULLOM AVE ,Relamped,1140917.476,1928094.52,60641,38,16,15
Street Light - 1/Out,12-00782753,18-Apr-12,23-Apr-12,6012 W BELMONT AVE ,Replaced Fixture,1135747.971,1920650.995,60634,36,16,17
Street Light - 1/Out,12-00782826,18-Apr-12,23-Apr-12,1650 W 109TH PL ,Replaced Powerdoor,1167257.498,1832204.476,60643,19,22,75
Street Light - 1/Out,12-00782845,18-Apr-12,23-Apr-12,5422 N SAYRE AVE ,Replaced Fuse,1128990.22,1935490.96,60656,41,16,10
Street Light - 1/Out,12-00784015,18-Apr-12,4-May-12,2201 W 118TH ST ,Replaced Fixture,1163766.394,1826394.899,60643,19,22,75
Street Light - 1/Out,12-00784060,18-Apr-12,20-Apr-12,5520 W JACKSON BLVD ,Replaced Fixture,1139762.795,1898126.802,60644,29,15,25
Street Light - 1/Out,12-00784312,18-Apr-12,30-Apr-12,8400 S GREEN ST ,Remade Splices,1172098.01,1849149.355,60620,21,6,71
Street Light - 1/Out,12-00784326,18-Apr-12,23-Apr-12,4834 W ALTGELD ST ,Replaced Powerdoor,1143747.256,1916199.95,60639,31,25,19
Street Light - 1/Out,12-00784792,18-Apr-12,20-Apr-12,2848 W LEXINGTON ST ,Straighten & Secure Electrical Equipment,1157494.745,1896573.806,60612,2,11,27
Street Light - 1/Out,12-00785254,18-Apr-12,19-Apr-12,8005 S SPAULDING AVE ,Relamped,1155878.241,1851335.96,60652,18,8,70
Street Light - 1/Out,12-00785297,18-Apr-12,3-May-12,5254 N MARMORA AVE ,Replaced Fixture,1135870.791,1934529.681,60630,45,16,11
Street Light - 1/Out,12-00785539,18-Apr-12,24-Apr-12,6731 S CLAREMONT AVE ,Relamped,1161897.28,1859965.097,60636,17,8,66
Street Light - 1/Out,12-00785592,18-Apr-12,7-May-12,7633 W GREGORY ST ,Found Open in Temp - Repaired,1124452.143,1935948.48,60656,41,16,10
Street Light - 1/Out,12-00786096,18-Apr-12,19-Apr-12,3820 N DRAKE AVE ,Replaced Fixture,1152044.135,1925162.712,60618,35,17,16
Street Light - 1/Out,12-00786105,18-Apr-12,27-Apr-12,5839 W 59TH ST ,Relamped,1138363.583,1864849.936,60638,13,8,64
Street Light - 1/Out,12-00786115,18-Apr-12,1-May-12,3758 W 113TH ST ,Relamped,1153180.98,1829404.677,60655,19,22,74
Street Light - 1/Out,12-00786280,18-Apr-12,7-May-12,7063 W BARRY AVE ,Replaced Powerdoor,1128506.248,1919882.056,60634,36,25,18
Street Light - 1/Out,12-00786313,18-Apr-12,1-May-12,2301 S SEELEY AVE ,Replaced Socket,1162998.75,1888724.826,60608,25,10,31
Street Light - 1/Out,12-00786327,18-Apr-12,23-Apr-12,1800 W 19TH ST ,Grounded Circuit,1164673.706,1890776.881,60608,25,12,31
Street Light - 1/Out,12-00786345,18-Apr-12,1-May-12,1930 W DIVERSEY PKWY ,Replaced Fixture,1162998.72,1918607.185,60614,32,19,5
Street Light - 1/Out,12-00786380,18-Apr-12,9-May-12,11900 S HALSTED ST ,Replaced Fuse,1173133.653,1825945.562,60628,34,5,53
Street Light - 1/Out,12-00786383,18-Apr-12,8-May-12,10547 S HALSTED ST ,Found Open in Temp - Repaired,1172847.158,1834907.88,60628,34,22,49
Street Light - 1/Out,12-00786387,18-Apr-12,5-Jun-12,10043 S HALSTED ST ,Replaced Fixture,1172749.542,1838248.579,60628,34,22,73
Street Light - 1/Out,12-00786450,19-Apr-12,23-Apr-12,3800 N PAGE AVE ,Remade Splices,1121722.213,1924274.983,60634,36,16,17
Street Light - 1/Out,12-00786483,19-Apr-12,20-Apr-12,9100 S BALTIMORE AVE ,Relamped,1198477.93,1845218.041,60617,10,4,46
Street Light - 1/Out,12-00786567,19-Apr-12,9-May-12,123 N LOCKWOOD AVE ,Replaced Fuse,1141029.076,1900416.585,60644,28,15,25
Street Light - 1/Out,12-00786569,19-Apr-12,27-Apr-12,6112 N OAKLEY AVE ,Replaced Photo Cell,1159880.272,1940532.44,60659,50,24,2
Street Light - 1/Out,12-00786620,19-Apr-12,27-Apr-12,11319 S AVENUE O  ,Remade Splices,1200905.566,1830514.889,60617,10,4,52
Street Light - 1/Out,12-00786660,19-Apr-12,27-Apr-12,8609 S COTTAGE GROVE AVE ,Replaced Socket,1183065.455,1848068.26,60619,8,6,44
Street Light - 1/Out,12-00786662,19-Apr-12,20-Apr-12,7929 S BURNHAM AVE ,Remade Com Ed Connection,1196217.35,1852932.47,60617,7,4,46
Street Light - 1/Out,12-00786667,19-Apr-12,24-Apr-12,5600 S EVERETT DR ,Restrung Aerial,1189112.17,1868217.032,60637,5,3,41
Street Light - 1/Out,12-00788065,19-Apr-12,8-May-12,690 W BELMONT AVE ,Found Low Voltage - Repaired,1171084.66,1921480.701,60657,44,19,6
Street Light - 1/Out,12-00788600,19-Apr-12,15-May-12,3558 N MILWAUKEE AVE ,Replaced Fixture,1147256.78,1923251.285,60641,30,17,16
Street Light - 1/Out,12-00789176,19-Apr-12,1-May-12,2942 W FITCH AVE ,Replaced Fixture,1155524.146,1947262.471,60645,50,24,2
Street Light - 1/Out,12-00789198,19-Apr-12,30-Apr-12,191 E 91ST ST ,Relamped,1179153.04,1844690.08,60619,6,6,49
Street Light - 1/Out,12-00791624,19-Apr-12,30-Apr-12,6918 W 63RD PL ,Relamped,1131383.169,1861642.131,60638,23,8,64
Street Light - 1/Out,12-00792228,19-Apr-12,2-May-12,7248 N ORIOLE AVE ,Replaced Fixture,1124733.786,1947510.561,60631,41,16,9
Street Light - 1/Out,12-00792411,19-Apr-12,25-Jun-12,1942 W WABANSIA AVE ,Relamped,1163038.882,1911325.26,60622,32,14,24
Street Light - 1/Out,12-00792490,19-Apr-12,1-May-12,6900 N CAMPBELL AVE ,Service Street Light Controller,1158408.477,1945717.648,60645,50,24,2
Street Light - 1/Out,12-00792616,19-Apr-12,7-May-12,7850 S ADA ST ,Relamped,1168794.613,1853043.751,60620,17,6,71
Street Light - 1/Out,12-00793087,20-Apr-12,24-Apr-12,299 S MICHIGAN AVE ,Straighten & Secure Electrical Equipment,1177339.543,1899032.664,60604,42,1,32
Street Light - 1/Out,12-00793272,20-Apr-12,27-Apr-12,2216 N MONITOR AVE ,Relamped,1137035.095,1914023.639,60639,37,25,19
Street Light - 1/Out,12-00793286,20-Apr-12,23-Apr-12,5133 W WILSON AVE ,Relamped,1141200.036,1930090.874,60630,45,16,15
Street Light - 1/Out,12-00793312,20-Apr-12,1-May-12,1722 W LAWRENCE AVE ,Replaced Pole Wire,1164133.345,1931933.78,60640,47,20,3
